time,pv_power_w,ghi,sun_alt,temp_air,wind_speed,pv_power_kw
2021-03-28 09:00:00+00:00,3508.45,952.89,46.14,11.89,0.9,3.50845
2021-03-28 10:00:00+00:00,3832.75,1059.66,50.44,13.2,1.45,3.83275
2021-03-28 11:00:00+00:00,3851.0,1058.44,50.41,13.88,1.86,3.851
2021-03-28 12:00:00+00:00,3655.0,986.3,46.08,14.36,2.14,3.655
2021-03-28 13:00:00+00:00,1363.25,344.26,38.55,14.44,2.07,1.36325
2021-03-28 14:00:00+00:00,107.45,39.73,29.08,13.7,1.93,0.10745
2021-03-28 15:00:00+00:00,732.25,192.8,18.55,12.82,2.07,0.73225
2021-03-28 16:00:00+00:00,123.15,45.14,7.52,11.46,1.72,0.12315000000000001
2021-03-28 17:00:00+00:00,0.0,0.0,0.0,9.88,1.38,0.0
2021-03-28 18:00:00+00:00,0.0,0.0,0.0,7.67,1.31,0.0
2021-03-28 19:00:00+00:00,0.0,0.0,0.0,7.05,1.31,0.0
2021-03-28 20:00:00+00:00,0.0,0.0,0.0,5.39,1.45,0.0
2021-03-28 21:00:00+00:00,0.0,0.0,0.0,3.89,1.52,0.0
2021-03-28 22:00:00+00:00,0.0,0.0,0.0,2.57,1.52,0.0
2021-03-28 23:00:00+00:00,0.0,0.0,0.0,1.47,1.52,0.0
2021-03-29 00:00:00+00:00,0.0,0.0,0.0,0.6,1.59,0.0
2021-03-29 01:00:00+00:00,0.0,0.0,0.0,0.03,1.66,0.0
2021-03-29 02:00:00+00:00,0.0,0.0,0.0,-0.2,1.59,0.0
2021-03-29 03:00:00+00:00,0.0,0.0,0.0,-0.25,1.59,0.0
2021-03-29 04:00:00+00:00,0.0,0.0,0.0,-0.11,1.59,0.0
2021-03-29 05:00:00+00:00,50.45,22.7,7.96,0.96,1.45,0.05045
2021-03-29 06:00:00+00:00,154.85,50.14,18.99,3.57,1.1,0.15485
2021-03-29 07:00:00+00:00,2296.85,569.11,29.52,6.97,1.03,2.29685
2021-03-29 08:00:00+00:00,2917.85,744.06,39.0,8.27,1.1,2.91785
2021-03-29 09:00:00+00:00,2983.25,774.12,46.53,10.82,1.31,2.98325
2021-03-29 10:00:00+00:00,3734.2,1013.03,50.83,12.17,1.66,3.7342
2021-03-29 11:00:00+00:00,3438.9,905.89,50.79,13.17,2.55,3.4389000000000003
2021-03-29 12:00:00+00:00,3753.0,1001.19,46.4,13.27,2.62,3.753
2021-03-29 13:00:00+00:00,3106.65,799.56,38.82,13.62,2.83,3.10665
2021-03-29 14:00:00+00:00,2295.0,576.39,29.31,13.47,2.83,2.295
2021-03-29 15:00:00+00:00,1238.2,321.66,18.76,13.05,2.62,1.2382
2021-03-29 16:00:00+00:00,249.0,96.99,7.72,12.02,1.72,0.249
2021-03-29 17:00:00+00:00,0.0,0.0,0.0,9.78,1.45,0.0
2021-03-29 18:00:00+00:00,0.0,0.0,0.0,7.93,1.45,0.0
2021-03-29 19:00:00+00:00,0.0,0.0,0.0,7.73,1.45,0.0
2021-03-29 20:00:00+00:00,0.0,0.0,0.0,6.94,1.45,0.0
2021-03-29 21:00:00+00:00,0.0,0.0,0.0,5.45,1.59,0.0
2021-03-29 22:00:00+00:00,0.0,0.0,0.0,4.07,1.66,0.0
2021-03-29 23:00:00+00:00,0.0,0.0,0.0,2.72,1.72,0.0
2021-03-30 00:00:00+00:00,0.0,0.0,0.0,1.86,1.72,0.0
2021-03-30 01:00:00+00:00,0.0,0.0,0.0,1.32,1.72,0.0
2021-03-30 02:00:00+00:00,0.0,0.0,0.0,0.98,1.72,0.0
2021-03-30 03:00:00+00:00,0.0,0.0,0.0,0.81,1.66,0.0
2021-03-30 04:00:00+00:00,0.0,0.0,0.0,0.98,1.59,0.0
2021-03-30 05:00:00+00:00,202.85,66.0,8.27,1.19,1.52,0.20285
2021-03-30 06:00:00+00:00,797.25,201.13,19.31,4.16,1.1,0.79725
2021-03-30 07:00:00+00:00,2331.4,580.36,29.86,9.17,1.66,2.3314
2021-03-30 08:00:00+00:00,3074.7,782.66,39.37,10.31,2.28,3.0747
2021-03-30 09:00:00+00:00,3544.6,926.26,46.92,11.34,2.55,3.5446
2021-03-30 10:00:00+00:00,3551.55,934.27,51.23,12.37,2.69,3.55155
2021-03-30 11:00:00+00:00,3582.4,947.78,51.16,13.31,2.76,3.5824000000000003
2021-03-30 12:00:00+00:00,3504.45,923.43,46.72,13.53,2.69,3.50445
2021-03-30 13:00:00+00:00,2458.55,620.21,39.09,13.56,2.76,2.4585500000000002
2021-03-30 14:00:00+00:00,1983.3,495.27,29.54,13.81,3.1,1.9833
2021-03-30 15:00:00+00:00,1267.3,329.33,18.97,13.16,2.69,1.2672999999999999
2021-03-30 16:00:00+00:00,256.0,99.35,7.92,12.31,2.34,0.256
2021-03-30 17:00:00+00:00,0.0,0.0,0.0,10.55,2.0,0.0
2021-03-30 18:00:00+00:00,0.0,0.0,0.0,8.51,1.79,0.0
2021-03-30 19:00:00+00:00,0.0,0.0,0.0,7.7,1.72,0.0
2021-03-30 20:00:00+00:00,0.0,0.0,0.0,7.75,1.59,0.0
2021-03-30 21:00:00+00:00,0.0,0.0,0.0,7.91,1.45,0.0
2021-03-30 22:00:00+00:00,0.0,0.0,0.0,7.71,1.38,0.0
2021-03-30 23:00:00+00:00,0.0,0.0,0.0,7.12,1.31,0.0
2021-03-31 00:00:00+00:00,0.0,0.0,0.0,6.41,1.31,0.0
2021-03-31 01:00:00+00:00,0.0,0.0,0.0,5.77,1.31,0.0
2021-03-31 02:00:00+00:00,0.0,0.0,0.0,5.07,1.31,0.0
2021-03-31 03:00:00+00:00,0.0,0.0,0.0,4.19,1.31,0.0
2021-03-31 04:00:00+00:00,0.0,0.0,0.0,3.3,1.38,0.0
2021-03-31 05:00:00+00:00,315.45,112.12,8.59,2.69,1.38,0.31545
2021-03-31 06:00:00+00:00,1467.3,369.86,19.64,4.99,0.97,1.4673
2021-03-31 07:00:00+00:00,2459.5,616.97,30.2,8.98,1.31,2.4595
2021-03-31 08:00:00+00:00,3246.2,835.55,39.73,10.3,2.07,3.2462
2021-03-31 09:00:00+00:00,3753.85,994.12,47.3,11.26,2.41,3.75385
2021-03-31 10:00:00+00:00,4011.5,1070.42,51.63,12.58,3.24,4.0115
2021-03-31 11:00:00+00:00,3978.55,1069.08,51.53,13.1,2.97,3.9785500000000003
2021-03-31 12:00:00+00:00,3812.7,1016.64,47.04,13.72,2.97,3.8127
2021-03-31 13:00:00+00:00,3219.15,833.17,39.36,14.06,2.97,3.21915
2021-03-31 14:00:00+00:00,2344.95,591.22,29.77,14.05,2.9,2.34495
2021-03-31 15:00:00+00:00,1318.25,343.6,19.18,13.62,2.69,1.31825
2021-03-31 16:00:00+00:00,247.5,92.34,8.12,12.69,2.07,0.2475
2021-03-31 17:00:00+00:00,0.0,0.0,0.0,10.71,1.79,0.0
2021-03-31 18:00:00+00:00,0.0,0.0,0.0,8.5,1.66,0.0
2021-03-31 19:00:00+00:00,0.0,0.0,0.0,8.4,1.66,0.0
2021-03-31 20:00:00+00:00,0.0,0.0,0.0,8.01,1.52,0.0
2021-03-31 21:00:00+00:00,0.0,0.0,0.0,7.24,1.52,0.0
2021-03-31 22:00:00+00:00,0.0,0.0,0.0,6.01,1.52,0.0
2021-03-31 23:00:00+00:00,0.0,0.0,0.0,4.56,1.52,0.0
2021-04-01 00:00:00+00:00,0.0,0.0,0.0,3.33,1.52,0.0
2021-04-01 01:00:00+00:00,0.0,0.0,0.0,2.36,1.59,0.0
2021-04-01 02:00:00+00:00,0.0,0.0,0.0,1.93,1.59,0.0
2021-04-01 03:00:00+00:00,0.0,0.0,0.0,1.63,1.59,0.0
2021-04-01 04:00:00+00:00,0.0,0.0,0.0,1.65,1.66,0.0
2021-04-01 05:00:00+00:00,113.4,39.8,8.91,1.48,1.59,0.1134
2021-04-01 06:00:00+00:00,1368.65,344.07,19.96,5.59,1.17,1.3686500000000001
2021-04-01 07:00:00+00:00,2376.4,600.57,30.54,10.93,1.31,2.3764000000000003
2021-04-01 08:00:00+00:00,1721.9,431.46,40.09,12.9,1.86,1.7219
2021-04-01 09:00:00+00:00,3288.4,866.39,47.69,13.89,2.28,3.2884
2021-04-01 10:00:00+00:00,3796.65,1015.33,52.02,15.19,3.38,3.79665
2021-04-01 11:00:00+00:00,3467.45,922.07,51.9,15.69,2.97,3.46745
2021-04-01 12:00:00+00:00,3609.6,973.06,47.35,16.16,2.62,3.6096
2021-04-01 13:00:00+00:00,2438.4,628.3,39.62,16.47,2.21,2.4384
2021-04-01 14:00:00+00:00,1556.9,396.24,30.0,16.31,1.86,1.5569000000000002
2021-04-01 15:00:00+00:00,780.75,208.17,19.38,16.14,1.45,0.78075
2021-04-01 16:00:00+00:00,248.1,92.93,8.32,15.18,1.1,0.2481
2021-04-01 17:00:00+00:00,0.0,0.0,0.0,12.99,1.17,0.0
2021-04-01 18:00:00+00:00,0.0,0.0,0.0,11.58,1.31,0.0
2021-04-01 19:00:00+00:00,0.0,0.0,0.0,12.2,1.31,0.0
2021-04-01 20:00:00+00:00,0.0,0.0,0.0,9.86,1.45,0.0
2021-04-01 21:00:00+00:00,0.0,0.0,0.0,7.67,1.45,0.0
2021-04-01 22:00:00+00:00,0.0,0.0,0.0,5.87,1.45,0.0
2021-04-01 23:00:00+00:00,0.0,0.0,0.0,4.66,1.45,0.0
2021-04-02 00:00:00+00:00,0.0,0.0,0.0,3.87,1.45,0.0
2021-04-02 01:00:00+00:00,0.0,0.0,0.0,3.27,1.38,0.0
2021-04-02 02:00:00+00:00,0.0,0.0,0.0,2.95,1.31,0.0
2021-04-02 03:00:00+00:00,0.0,0.0,0.0,2.69,1.31,0.0
2021-04-02 04:00:00+00:00,0.0,0.0,0.0,2.43,1.24,0.0
2021-04-02 05:00:00+00:00,297.25,96.96,9.22,2.67,1.17,0.29725
2021-04-02 06:00:00+00:00,964.95,243.43,20.28,5.93,0.62,0.9649500000000001
2021-04-02 07:00:00+00:00,1542.9,387.76,30.88,11.29,0.41,1.5429000000000002
2021-04-02 08:00:00+00:00,1163.45,298.0,40.44,13.95,0.34,1.16345
2021-04-02 09:00:00+00:00,650.0,174.06,48.07,15.66,0.48,0.65
2021-04-02 10:00:00+00:00,2631.15,707.98,52.41,17.05,0.48,2.63115
2021-04-02 11:00:00+00:00,3445.85,988.05,52.26,18.16,0.41,3.44585
2021-04-02 12:00:00+00:00,1334.2,349.33,47.67,18.91,0.41,1.3342
2021-04-02 13:00:00+00:00,1957.5,515.84,39.89,18.91,0.34,1.9575
2021-04-02 14:00:00+00:00,1767.0,457.52,30.23,18.12,1.1,1.767
2021-04-02 15:00:00+00:00,1041.05,276.97,19.59,16.24,0.62,1.04105
2021-04-02 16:00:00+00:00,189.75,66.54,8.52,15.55,0.62,0.18975
2021-04-02 17:00:00+00:00,0.0,0.0,0.0,14.93,0.69,0.0
2021-04-02 18:00:00+00:00,0.0,0.0,0.0,14.08,0.41,0.0
2021-04-02 19:00:00+00:00,0.0,0.0,0.0,13.5,1.03,0.0
2021-04-02 20:00:00+00:00,0.0,0.0,0.0,12.04,1.1,0.0
2021-04-02 21:00:00+00:00,0.0,0.0,0.0,9.54,1.38,0.0
2021-04-02 22:00:00+00:00,0.0,0.0,0.0,7.53,1.52,0.0
2021-04-02 23:00:00+00:00,0.0,0.0,0.0,6.29,1.52,0.0
2021-04-03 00:00:00+00:00,0.0,0.0,0.0,5.34,1.59,0.0
2021-04-03 01:00:00+00:00,0.0,0.0,0.0,4.8,1.59,0.0
2021-04-03 02:00:00+00:00,0.0,0.0,0.0,4.83,1.59,0.0
2021-04-03 03:00:00+00:00,0.0,0.0,0.0,4.74,1.59,0.0
2021-04-03 04:00:00+00:00,0.0,0.0,0.0,4.52,1.66,0.0
2021-04-03 05:00:00+00:00,259.45,82.24,9.54,4.79,1.45,0.25945
2021-04-03 06:00:00+00:00,1011.15,256.29,20.6,8.04,1.24,1.01115
2021-04-03 07:00:00+00:00,1885.45,474.49,31.21,11.43,0.76,1.88545
2021-04-03 08:00:00+00:00,2926.1,773.91,40.8,14.1,0.97,2.9261
2021-04-03 09:00:00+00:00,2236.8,580.15,48.45,16.01,1.24,2.2368
2021-04-03 10:00:00+00:00,3533.9,982.82,52.81,17.52,1.52,3.5339
2021-04-03 11:00:00+00:00,2063.7,536.97,52.63,18.52,1.79,2.0637
2021-04-03 12:00:00+00:00,2492.25,654.87,47.98,19.06,2.14,2.49225
2021-04-03 13:00:00+00:00,204.2,65.27,40.15,16.42,2.21,0.2042
2021-04-03 14:00:00+00:00,130.55,46.35,30.45,16.42,0.9,0.13055
2021-04-03 15:00:00+00:00,410.9,116.53,19.79,16.28,0.83,0.4109
2021-04-03 16:00:00+00:00,206.1,71.83,8.72,15.26,1.45,0.2061
2021-04-03 17:00:00+00:00,0.0,0.0,0.0,12.22,2.0,0.0
2021-04-03 18:00:00+00:00,0.0,0.0,0.0,10.04,2.21,0.0
2021-04-03 19:00:00+00:00,0.0,0.0,0.0,8.78,2.55,0.0
2021-04-03 20:00:00+00:00,0.0,0.0,0.0,6.99,2.34,0.0
2021-04-03 21:00:00+00:00,0.0,0.0,0.0,5.66,2.41,0.0
2021-04-03 22:00:00+00:00,0.0,0.0,0.0,4.73,2.28,0.0
2021-04-03 23:00:00+00:00,0.0,0.0,0.0,4.15,2.14,0.0
2021-04-04 00:00:00+00:00,0.0,0.0,0.0,3.76,1.86,0.0
2021-04-04 01:00:00+00:00,0.0,0.0,0.0,3.62,1.72,0.0
2021-04-04 02:00:00+00:00,0.0,0.0,0.0,3.58,1.66,0.0
2021-04-04 03:00:00+00:00,0.0,0.0,0.0,3.4,1.52,0.0
2021-04-04 04:00:00+00:00,0.0,0.0,0.0,3.2,1.38,0.0
2021-04-04 05:00:00+00:00,11.15,10.41,9.85,3.08,1.31,0.01115
2021-04-04 06:00:00+00:00,440.65,116.9,20.91,3.26,1.52,0.44065
2021-04-04 07:00:00+00:00,1065.65,259.01,31.54,3.69,1.79,1.06565
2021-04-04 08:00:00+00:00,573.6,147.57,41.15,4.5,2.21,0.5736
2021-04-04 09:00:00+00:00,599.55,154.19,48.83,5.6,2.21,0.5995499999999999
2021-04-04 10:00:00+00:00,776.95,194.87,53.2,5.62,2.14,0.77695
2021-04-04 11:00:00+00:00,495.3,130.55,52.99,5.97,2.21,0.4953
2021-04-04 12:00:00+00:00,347.3,96.49,48.29,6.19,2.28,0.3473
2021-04-04 13:00:00+00:00,287.2,82.3,40.41,5.78,2.21,0.2872
2021-04-04 14:00:00+00:00,402.0,108.79,30.68,5.31,2.14,0.402
2021-04-04 15:00:00+00:00,297.0,84.19,20.0,4.51,2.0,0.297
2021-04-04 16:00:00+00:00,152.4,50.96,8.91,3.94,1.79,0.1524
2021-04-04 17:00:00+00:00,0.0,0.0,0.0,3.53,1.72,0.0
2021-04-04 18:00:00+00:00,0.0,0.0,0.0,3.13,1.38,0.0
2021-04-04 19:00:00+00:00,0.0,0.0,0.0,2.53,1.45,0.0
2021-04-04 20:00:00+00:00,0.0,0.0,0.0,2.02,1.38,0.0
2021-04-04 21:00:00+00:00,0.0,0.0,0.0,1.58,1.45,0.0
2021-04-04 22:00:00+00:00,0.0,0.0,0.0,1.23,1.45,0.0
2021-04-04 23:00:00+00:00,0.0,0.0,0.0,1.02,1.45,0.0
2021-04-05 00:00:00+00:00,0.0,0.0,0.0,0.23,1.38,0.0
2021-04-05 01:00:00+00:00,0.0,0.0,0.0,-0.25,1.31,0.0
2021-04-05 02:00:00+00:00,0.0,0.0,0.0,-0.69,1.17,0.0
2021-04-05 03:00:00+00:00,0.0,0.0,0.0,-1.3,1.1,0.0
2021-04-05 04:00:00+00:00,0.0,0.0,0.0,-1.6,1.1,0.0
2021-04-05 05:00:00+00:00,402.15,131.31,10.16,-1.19,0.9,0.40214999999999995
2021-04-05 06:00:00+00:00,1526.85,377.51,21.23,1.87,0.76,1.5268499999999998
2021-04-05 07:00:00+00:00,2495.05,608.08,31.87,3.55,1.45,2.49505
2021-04-05 08:00:00+00:00,2904.65,728.15,41.51,4.72,1.03,2.90465
2021-04-05 09:00:00+00:00,3448.0,904.11,49.21,5.84,0.76,3.448
2021-04-05 10:00:00+00:00,3176.55,827.51,53.58,7.09,0.76,3.17655
2021-04-05 11:00:00+00:00,3813.45,1044.14,53.35,8.4,0.76,3.81345
2021-04-05 12:00:00+00:00,3652.0,994.18,48.6,9.43,0.69,3.652
2021-04-05 13:00:00+00:00,3190.6,835.44,40.66,10.29,1.1,3.1906
2021-04-05 14:00:00+00:00,2433.15,614.74,30.9,10.81,1.52,2.43315
2021-04-05 15:00:00+00:00,1399.9,362.05,20.2,10.96,1.79,1.3999000000000001
2021-04-05 16:00:00+00:00,289.45,106.06,9.11,10.56,1.66,0.28945
2021-04-05 17:00:00+00:00,0.0,0.0,0.0,8.91,1.38,0.0
2021-04-05 18:00:00+00:00,0.0,0.0,0.0,7.19,1.1,0.0
2021-04-05 19:00:00+00:00,0.0,0.0,0.0,6.26,1.17,0.0
2021-04-05 20:00:00+00:00,0.0,0.0,0.0,6.19,1.1,0.0
2021-04-05 21:00:00+00:00,0.0,0.0,0.0,6.06,0.97,0.0
2021-04-05 22:00:00+00:00,0.0,0.0,0.0,5.7,0.97,0.0
2021-04-05 23:00:00+00:00,0.0,0.0,0.0,4.65,1.1,0.0
2021-04-06 00:00:00+00:00,0.0,0.0,0.0,3.9,1.1,0.0
2021-04-06 01:00:00+00:00,0.0,0.0,0.0,3.41,1.1,0.0
2021-04-06 02:00:00+00:00,0.0,0.0,0.0,3.2,1.03,0.0
2021-04-06 03:00:00+00:00,0.0,0.0,0.0,3.08,0.9,0.0
2021-04-06 04:00:00+00:00,0.0,0.0,0.0,2.62,0.76,0.0
2021-04-06 05:00:00+00:00,382.55,122.94,10.47,2.24,0.69,0.38255
2021-04-06 06:00:00+00:00,1483.1,370.83,21.54,3.8,0.34,1.4830999999999999
2021-04-06 07:00:00+00:00,2405.8,599.52,32.2,7.19,0.97,2.4058
2021-04-06 08:00:00+00:00,3206.55,832.5,41.86,9.22,1.24,3.20655
2021-04-06 09:00:00+00:00,3549.4,955.04,49.58,10.93,1.17,3.5494
2021-04-06 10:00:00+00:00,3738.1,1031.21,53.97,12.78,1.24,3.7380999999999998
2021-04-06 11:00:00+00:00,3739.7,1041.61,53.71,14.26,1.24,3.7397
2021-04-06 12:00:00+00:00,3482.4,956.22,48.91,15.51,1.31,3.4824
2021-04-06 13:00:00+00:00,3018.4,807.39,40.92,16.1,1.24,3.0184
2021-04-06 14:00:00+00:00,2345.85,607.35,31.12,16.35,1.66,2.34585
2021-04-06 15:00:00+00:00,1342.75,355.34,20.4,15.94,1.93,1.34275
2021-04-06 16:00:00+00:00,266.55,94.19,9.31,14.75,1.79,0.26655
2021-04-06 17:00:00+00:00,0.0,0.0,0.0,12.28,1.79,0.0
2021-04-06 18:00:00+00:00,0.0,0.0,0.0,9.76,1.59,0.0
2021-04-06 19:00:00+00:00,0.0,0.0,0.0,9.79,1.38,0.0
2021-04-06 20:00:00+00:00,0.0,0.0,0.0,10.39,0.97,0.0
2021-04-06 21:00:00+00:00,0.0,0.0,0.0,9.23,0.9,0.0
2021-04-06 22:00:00+00:00,0.0,0.0,0.0,8.54,0.69,0.0
2021-04-06 23:00:00+00:00,0.0,0.0,0.0,7.94,0.55,0.0
2021-04-07 00:00:00+00:00,0.0,0.0,0.0,7.36,0.83,0.0
2021-04-07 01:00:00+00:00,0.0,0.0,0.0,6.45,0.97,0.0
2021-04-07 02:00:00+00:00,0.0,0.0,0.0,6.01,0.9,0.0
2021-04-07 03:00:00+00:00,0.0,0.0,0.0,5.7,0.69,0.0
2021-04-07 04:00:00+00:00,0.0,0.0,0.0,2.86,1.38,0.0
2021-04-07 05:00:00+00:00,36.95,18.92,10.77,3.21,2.34,0.036950000000000004
2021-04-07 06:00:00+00:00,207.0,62.43,21.85,2.44,2.34,0.207
2021-04-07 07:00:00+00:00,923.8,224.16,32.52,1.48,2.28,0.9238
2021-04-07 08:00:00+00:00,599.95,152.3,42.2,2.53,2.21,0.5999500000000001
2021-04-07 09:00:00+00:00,780.95,193.93,49.96,3.36,2.07,0.78095
2021-04-07 10:00:00+00:00,1248.35,302.81,54.35,4.26,1.93,1.2483499999999998
2021-04-07 11:00:00+00:00,1428.9,348.2,54.07,5.96,1.86,1.4289
2021-04-07 12:00:00+00:00,776.95,195.82,49.21,6.59,1.93,0.77695
2021-04-07 13:00:00+00:00,499.2,131.49,41.17,6.07,2.21,0.4992
2021-04-07 14:00:00+00:00,180.25,56.76,31.34,5.76,2.28,0.18025
2021-04-07 15:00:00+00:00,232.45,69.06,20.6,4.75,2.48,0.23245
2021-04-07 16:00:00+00:00,126.55,43.42,9.5,3.74,2.55,0.12655
2021-04-07 17:00:00+00:00,0.0,0.0,0.0,2.6,2.28,0.0
2021-04-07 18:00:00+00:00,0.0,0.0,0.0,1.91,2.14,0.0
2021-04-07 19:00:00+00:00,0.0,0.0,0.0,1.16,2.0,0.0
2021-04-07 20:00:00+00:00,0.0,0.0,0.0,1.11,1.93,0.0
2021-04-07 21:00:00+00:00,0.0,0.0,0.0,0.88,1.72,0.0
2021-04-07 22:00:00+00:00,0.0,0.0,0.0,0.77,1.72,0.0
2021-04-07 23:00:00+00:00,0.0,0.0,0.0,0.46,1.72,0.0
2021-04-08 00:00:00+00:00,0.0,0.0,0.0,0.24,1.79,0.0
2021-04-08 01:00:00+00:00,0.0,0.0,0.0,0.37,1.86,0.0
2021-04-08 02:00:00+00:00,0.0,0.0,0.0,0.36,1.93,0.0
2021-04-08 03:00:00+00:00,0.0,0.0,0.0,0.19,2.0,0.0
2021-04-08 04:00:00+00:00,0.0,0.0,0.0,0.2,2.14,0.0
2021-04-08 05:00:00+00:00,366.3,108.35,11.08,0.34,2.07,0.3663
2021-04-08 06:00:00+00:00,1070.9,258.61,22.16,0.86,3.52,1.0709000000000002
2021-04-08 07:00:00+00:00,1960.85,461.07,32.84,1.58,3.31,1.96085
2021-04-08 08:00:00+00:00,3027.5,728.28,42.55,3.0,3.72,3.0275
2021-04-08 09:00:00+00:00,3680.2,915.18,50.33,4.14,3.59,3.6801999999999997
2021-04-08 10:00:00+00:00,4107.0,1050.32,54.73,5.27,3.52,4.107
2021-04-08 11:00:00+00:00,3811.9,967.28,54.43,6.19,3.52,3.8119
2021-04-08 12:00:00+00:00,2799.25,685.66,49.51,6.97,3.66,2.79925
2021-04-08 13:00:00+00:00,1628.45,393.41,41.42,7.26,3.59,1.62845
2021-04-08 14:00:00+00:00,2370.4,575.08,31.55,7.23,3.52,2.3704
2021-04-08 15:00:00+00:00,1255.65,314.73,20.8,7.02,3.24,1.2556500000000002
2021-04-08 16:00:00+00:00,309.25,111.14,9.69,6.47,2.48,0.30925
2021-04-08 17:00:00+00:00,0.0,0.0,0.0,5.34,1.31,0.0
2021-04-08 18:00:00+00:00,0.0,0.0,0.0,4.74,0.69,0.0
2021-04-08 19:00:00+00:00,0.0,0.0,0.0,3.08,0.9,0.0
2021-04-08 20:00:00+00:00,0.0,0.0,0.0,2.86,0.97,0.0
2021-04-08 21:00:00+00:00,0.0,0.0,0.0,2.07,1.1,0.0
2021-04-08 22:00:00+00:00,0.0,0.0,0.0,0.54,1.17,0.0
2021-04-08 23:00:00+00:00,0.0,0.0,0.0,-0.3,1.17,0.0
2021-04-09 00:00:00+00:00,0.0,0.0,0.0,-0.93,1.17,0.0
2021-04-09 01:00:00+00:00,0.0,0.0,0.0,-1.47,1.17,0.0
2021-04-09 02:00:00+00:00,0.0,0.0,0.0,-1.89,1.17,0.0
2021-04-09 03:00:00+00:00,0.0,0.0,0.0,-2.18,1.17,0.0
2021-04-09 04:00:00+00:00,0.0,0.0,0.0,-2.2,1.17,0.0
2021-04-09 05:00:00+00:00,464.05,147.1,11.38,-1.45,1.03,0.46405
2021-04-09 06:00:00+00:00,1630.05,403.2,22.47,1.98,0.62,1.63005
2021-04-09 07:00:00+00:00,2646.55,657.74,33.16,4.25,0.76,2.6465500000000004
2021-04-09 08:00:00+00:00,3411.15,876.76,42.89,5.71,1.31,3.41115
2021-04-09 09:00:00+00:00,3850.8,999.18,50.7,7.17,2.55,3.8508
2021-04-09 10:00:00+00:00,3990.8,1055.25,55.11,7.86,2.34,3.9908
2021-04-09 11:00:00+00:00,4064.7,1090.23,54.78,8.67,2.14,4.0647
2021-04-09 12:00:00+00:00,3746.75,994.33,49.81,9.16,1.79,3.74675
2021-04-09 13:00:00+00:00,3231.1,836.03,41.67,9.54,1.59,3.2311
2021-04-09 14:00:00+00:00,2481.3,624.1,31.77,9.58,1.52,2.4813
2021-04-09 15:00:00+00:00,1425.3,366.66,21.0,9.34,1.45,1.4253
2021-04-09 16:00:00+00:00,313.25,113.21,9.89,8.66,1.1,0.31325
2021-04-09 17:00:00+00:00,0.0,0.0,0.0,7.27,0.69,0.0
2021-04-09 18:00:00+00:00,0.0,0.0,0.0,6.93,0.21,0.0
2021-04-09 19:00:00+00:00,0.0,0.0,0.0,6.97,0.48,0.0
2021-04-09 20:00:00+00:00,0.0,0.0,0.0,6.2,0.76,0.0
2021-04-09 21:00:00+00:00,0.0,0.0,0.0,5.4,0.9,0.0
2021-04-09 22:00:00+00:00,0.0,0.0,0.0,4.51,0.97,0.0
2021-04-09 23:00:00+00:00,0.0,0.0,0.0,3.53,1.03,0.0
2021-04-10 00:00:00+00:00,0.0,0.0,0.0,2.52,1.1,0.0
2021-04-10 01:00:00+00:00,0.0,0.0,0.0,1.43,1.1,0.0
2021-04-10 02:00:00+00:00,0.0,0.0,0.0,0.31,1.1,0.0
2021-04-10 03:00:00+00:00,0.0,0.0,0.0,-0.55,1.17,0.0
2021-04-10 04:00:00+00:00,0.0,0.0,0.0,-1.0,1.17,0.0
2021-04-10 05:00:00+00:00,462.1,143.86,11.68,-0.4,0.97,0.4621
2021-04-10 06:00:00+00:00,1606.0,400.33,22.77,3.42,0.41,1.606
2021-04-10 07:00:00+00:00,2568.05,644.15,33.48,6.42,0.69,2.5680500000000004
2021-04-10 08:00:00+00:00,3311.0,863.85,43.23,8.18,1.03,3.311
2021-04-10 09:00:00+00:00,3730.7,1013.04,51.06,9.72,1.03,3.7306999999999997
2021-04-10 10:00:00+00:00,3915.45,1084.98,55.49,11.05,1.17,3.91545
2021-04-10 11:00:00+00:00,3777.0,1038.47,55.13,12.06,1.31,3.777
2021-04-10 12:00:00+00:00,3357.2,902.51,50.11,12.89,1.24,3.3571999999999997
2021-04-10 13:00:00+00:00,3098.0,821.91,41.92,13.38,1.1,3.098
2021-04-10 14:00:00+00:00,2249.3,576.29,31.98,13.53,1.1,2.2493000000000003
2021-04-10 15:00:00+00:00,1374.5,360.27,21.19,13.32,1.45,1.3745
2021-04-10 16:00:00+00:00,305.5,110.09,10.08,12.39,1.38,0.3055
2021-04-10 17:00:00+00:00,0.0,0.0,0.0,10.29,1.1,0.0
2021-04-10 18:00:00+00:00,0.0,0.0,0.0,10.35,0.62,0.0
2021-04-10 19:00:00+00:00,0.0,0.0,0.0,10.28,0.0,0.0
2021-04-10 20:00:00+00:00,0.0,0.0,0.0,9.37,0.55,0.0
2021-04-10 21:00:00+00:00,0.0,0.0,0.0,8.03,0.9,0.0
2021-04-10 22:00:00+00:00,0.0,0.0,0.0,6.46,1.1,0.0
2021-04-10 23:00:00+00:00,0.0,0.0,0.0,4.19,1.24,0.0
2021-04-11 00:00:00+00:00,0.0,0.0,0.0,2.51,1.24,0.0
2021-04-11 01:00:00+00:00,0.0,0.0,0.0,1.2,1.31,0.0
2021-04-11 02:00:00+00:00,0.0,0.0,0.0,0.36,1.31,0.0
